,S,I,R
996,179.0,55.0,166.0
997,179.0,55.0,166.0
998,179.0,55.0,166.0
999,178.0,56.0,166.0
1000,178.0,56.0,166.0
1001,178.0,55.0,167.0
1002,178.0,55.0,167.0
1003,178.0,55.0,167.0
1004,178.0,55.0,167.0
1005,178.0,55.0,167.0
1006,178.0,55.0,167.0
1007,179.0,54.0,167.0
1008,179.0,54.0,167.0
1009,179.0,54.0,167.0
1010,179.0,54.0,167.0
1011,179.0,54.0,167.0
1012,179.0,54.0,167.0
1013,179.0,54.0,167.0
1014,179.0,54.0,167.0
1015,179.0,54.0,167.0
1016,179.0,54.0,167.0
1017,179.0,53.0,168.0
1018,179.0,53.0,168.0
1019,178.0,54.0,168.0
1020,178.0,54.0,168.0
1021,179.0,53.0,168.0
1022,178.0,54.0,168.0
1023,178.0,54.0,168.0
1024,178.0,54.0,168.0
1025,178.0,54.0,168.0
1026,178.0,54.0,168.0
1027,178.0,54.0,168.0
1028,178.0,53.0,169.0
1029,178.0,53.0,169.0
1030,178.0,53.0,169.0
1031,177.0,54.0,169.0
1032,177.0,54.0,169.0
1033,177.0,54.0,169.0
1034,177.0,54.0,169.0
1035,177.0,54.0,169.0
1036,177.0,54.0,169.0
1037,177.0,54.0,169.0
1038,177.0,54.0,169.0
1039,177.0,54.0,169.0
1040,177.0,54.0,169.0
1041,177.0,54.0,169.0
1042,178.0,53.0,169.0
1043,178.0,53.0,169.0
1044,178.0,53.0,169.0
1045,178.0,53.0,169.0
1046,178.0,53.0,169.0
1047,179.0,52.0,169.0
1048,179.0,52.0,169.0
1049,180.0,51.0,169.0
1050,179.0,52.0,169.0
1051,179.0,52.0,169.0
1052,179.0,52.0,169.0
1053,179.0,52.0,169.0
1054,179.0,52.0,169.0
1055,179.0,52.0,169.0
1056,179.0,52.0,169.0
1057,179.0,52.0,169.0
1058,179.0,51.0,170.0
1059,179.0,51.0,170.0
1060,179.0,51.0,170.0
1061,179.0,51.0,170.0
1062,180.0,50.0,170.0
1063,180.0,50.0,170.0
1064,180.0,50.0,170.0
1065,180.0,50.0,170.0
1066,180.0,50.0,170.0
1067,180.0,50.0,170.0
1068,180.0,49.0,171.0
1069,180.0,49.0,171.0
1070,180.0,49.0,171.0
1071,181.0,48.0,171.0
1072,181.0,48.0,171.0
1073,181.0,48.0,171.0
1074,181.0,48.0,171.0
1075,181.0,48.0,171.0
1076,181.0,48.0,171.0
1077,181.0,48.0,171.0
1078,181.0,48.0,171.0
1079,181.0,48.0,171.0
1080,181.0,48.0,171.0
1081,181.0,48.0,171.0
1082,180.0,49.0,171.0
1083,181.0,48.0,171.0
1084,181.0,48.0,171.0
1085,181.0,48.0,171.0
1086,181.0,48.0,171.0
1087,180.0,49.0,171.0
1088,180.0,49.0,171.0
1089,180.0,49.0,171.0
1090,180.0,49.0,171.0
1091,180.0,49.0,171.0
1092,181.0,48.0,171.0
1093,181.0,48.0,171.0
1094,181.0,47.0,172.0
1095,180.0,48.0,172.0
1096,180.0,48.0,172.0
1097,180.0,48.0,172.0
1098,181.0,47.0,172.0
1099,181.0,47.0,172.0
1100,181.0,47.0,172.0
1101,181.0,47.0,172.0
1102,181.0,47.0,172.0
1103,182.0,46.0,172.0
1104,182.0,46.0,172.0
1105,183.0,45.0,172.0
1106,183.0,45.0,172.0
1107,182.0,46.0,172.0
1108,182.0,46.0,172.0
1109,182.0,46.0,172.0
1110,183.0,45.0,172.0
1111,183.0,45.0,172.0
1112,183.0,45.0,172.0
1113,184.0,44.0,172.0
1114,184.0,44.0,172.0
1115,184.0,44.0,172.0
1116,184.0,44.0,172.0
1117,184.0,44.0,172.0
1118,184.0,44.0,172.0
1119,184.0,44.0,172.0
1120,184.0,44.0,172.0
1121,184.0,44.0,172.0
1122,184.0,44.0,172.0
1123,184.0,44.0,172.0
1124,184.0,44.0,172.0
1125,184.0,43.0,173.0
1126,184.0,43.0,173.0
1127,184.0,43.0,173.0
1128,184.0,43.0,173.0
1129,184.0,43.0,173.0
1130,184.0,43.0,173.0
1131,185.0,42.0,173.0
1132,185.0,42.0,173.0
1133,185.0,42.0,173.0
1134,185.0,42.0,173.0
1135,185.0,42.0,173.0
1136,185.0,42.0,173.0
1137,185.0,42.0,173.0
1138,185.0,42.0,173.0
1139,185.0,42.0,173.0
1140,185.0,42.0,173.0
1141,185.0,42.0,173.0
1142,185.0,42.0,173.0
1143,186.0,41.0,173.0
1144,186.0,41.0,173.0
1145,186.0,41.0,173.0
1146,186.0,41.0,173.0
1147,186.0,41.0,173.0
1148,186.0,41.0,173.0
1149,186.0,41.0,173.0
1150,186.0,41.0,173.0
1151,186.0,41.0,173.0
1152,186.0,41.0,173.0
1153,186.0,41.0,173.0
1154,185.0,42.0,173.0
1155,185.0,42.0,173.0
1156,184.0,43.0,173.0
1157,184.0,43.0,173.0
1158,184.0,43.0,173.0
1159,184.0,43.0,173.0
1160,184.0,43.0,173.0
1161,184.0,43.0,173.0
1162,184.0,43.0,173.0
1163,184.0,43.0,173.0
1164,184.0,43.0,173.0
1165,184.0,43.0,173.0
1166,184.0,43.0,173.0
1167,184.0,43.0,173.0
1168,184.0,43.0,173.0
1169,184.0,43.0,173.0
1170,184.0,43.0,173.0
1171,184.0,43.0,173.0
1172,184.0,43.0,173.0
1173,184.0,43.0,173.0
1174,184.0,43.0,173.0
1175,184.0,43.0,173.0
1176,184.0,43.0,173.0
1177,184.0,43.0,173.0
1178,184.0,43.0,173.0
1179,185.0,42.0,173.0
1180,184.0,43.0,173.0
1181,184.0,43.0,173.0
1182,184.0,42.0,174.0
1183,184.0,42.0,174.0
1184,184.0,42.0,174.0
1185,184.0,42.0,174.0
1186,184.0,42.0,174.0
1187,184.0,42.0,174.0
1188,184.0,42.0,174.0
1189,185.0,41.0,174.0
1190,185.0,41.0,174.0
1191,185.0,41.0,174.0
1192,185.0,41.0,174.0
1193,185.0,41.0,174.0
1194,185.0,41.0,174.0
1195,185.0,41.0,174.0
1196,185.0,41.0,174.0
1197,185.0,41.0,174.0
1198,186.0,40.0,174.0
1199,186.0,40.0,174.0
1200,186.0,40.0,174.0
1201,186.0,40.0,174.0
1202,186.0,40.0,174.0
1203,186.0,40.0,174.0
1204,186.0,40.0,174.0
1205,186.0,40.0,174.0
1206,186.0,40.0,174.0
1207,186.0,40.0,174.0
1208,186.0,40.0,174.0
1209,186.0,40.0,174.0
1210,186.0,40.0,174.0
1211,186.0,40.0,174.0
1212,185.0,41.0,174.0
1213,185.0,41.0,174.0
1214,186.0,40.0,174.0
1215,186.0,40.0,174.0
1216,186.0,40.0,174.0
1217,186.0,40.0,174.0
1218,186.0,40.0,174.0
1219,185.0,41.0,174.0
1220,185.0,41.0,174.0
1221,185.0,41.0,174.0
1222,185.0,41.0,174.0
1223,185.0,41.0,174.0
1224,185.0,41.0,174.0
1225,185.0,41.0,174.0
1226,185.0,41.0,174.0
1227,184.0,42.0,174.0
1228,183.0,43.0,174.0
1229,183.0,43.0,174.0
1230,182.0,44.0,174.0
1231,182.0,44.0,174.0
1232,182.0,44.0,174.0
1233,182.0,44.0,174.0
1234,182.0,44.0,174.0
1235,182.0,44.0,174.0
1236,183.0,43.0,174.0
1237,183.0,43.0,174.0
1238,183.0,43.0,174.0
1239,182.0,44.0,174.0
1240,183.0,43.0,174.0
1241,183.0,43.0,174.0
1242,182.0,44.0,174.0
1243,183.0,43.0,174.0
1244,183.0,43.0,174.0
1245,183.0,43.0,174.0
1246,183.0,42.0,175.0
1247,183.0,42.0,175.0
1248,183.0,42.0,175.0
1249,183.0,42.0,175.0
1250,183.0,42.0,175.0
1251,183.0,42.0,175.0
1252,183.0,42.0,175.0
1253,183.0,42.0,175.0
1254,183.0,42.0,175.0
1255,183.0,42.0,175.0
1256,182.0,43.0,175.0
1257,182.0,43.0,175.0
1258,182.0,43.0,175.0
1259,182.0,43.0,175.0
1260,182.0,43.0,175.0
1261,182.0,43.0,175.0
1262,182.0,43.0,175.0
1263,183.0,42.0,175.0
1264,183.0,42.0,175.0
1265,183.0,42.0,175.0
1266,183.0,42.0,175.0
1267,182.0,43.0,175.0
1268,182.0,43.0,175.0
1269,182.0,43.0,175.0
1270,182.0,43.0,175.0
1271,182.0,43.0,175.0
1272,182.0,43.0,175.0
1273,182.0,43.0,175.0
1274,182.0,43.0,175.0
1275,181.0,44.0,175.0
1276,181.0,44.0,175.0
1277,181.0,44.0,175.0
1278,181.0,44.0,175.0
1279,181.0,44.0,175.0
1280,181.0,44.0,175.0
1281,181.0,44.0,175.0
1282,181.0,44.0,175.0
1283,181.0,44.0,175.0
1284,181.0,44.0,175.0
1285,181.0,44.0,175.0
1286,181.0,44.0,175.0
1287,181.0,44.0,175.0
1288,181.0,44.0,175.0
1289,181.0,44.0,175.0
1290,181.0,44.0,175.0
1291,181.0,44.0,175.0
1292,181.0,44.0,175.0
1293,181.0,44.0,175.0
1294,182.0,43.0,175.0
1295,182.0,43.0,175.0
1296,182.0,43.0,175.0
1297,182.0,43.0,175.0
1298,182.0,43.0,175.0
1299,182.0,43.0,175.0
1300,182.0,43.0,175.0
1301,182.0,43.0,175.0
1302,182.0,43.0,175.0
1303,183.0,42.0,175.0
1304,183.0,42.0,175.0
1305,183.0,42.0,175.0
1306,183.0,42.0,175.0
1307,183.0,42.0,175.0
1308,183.0,42.0,175.0
1309,184.0,41.0,175.0
1310,184.0,41.0,175.0
1311,184.0,41.0,175.0
1312,184.0,41.0,175.0
1313,184.0,41.0,175.0
1314,184.0,41.0,175.0
1315,184.0,41.0,175.0
1316,184.0,41.0,175.0
1317,184.0,41.0,175.0
1318,184.0,40.0,176.0
1319,184.0,40.0,176.0
1320,184.0,40.0,176.0
1321,184.0,40.0,176.0
1322,184.0,40.0,176.0
1323,184.0,40.0,176.0
1324,184.0,40.0,176.0
1325,184.0,40.0,176.0
1326,184.0,40.0,176.0
1327,184.0,40.0,176.0
1328,184.0,40.0,176.0
1329,184.0,40.0,176.0
1330,184.0,40.0,176.0
1331,184.0,40.0,176.0
1332,184.0,40.0,176.0
1333,184.0,40.0,176.0
1334,184.0,40.0,176.0
1335,184.0,40.0,176.0
1336,184.0,40.0,176.0
1337,184.0,40.0,176.0
1338,184.0,40.0,176.0
1339,184.0,40.0,176.0
1340,184.0,40.0,176.0
1341,184.0,40.0,176.0
1342,184.0,40.0,176.0
1343,184.0,40.0,176.0
1344,184.0,40.0,176.0
1345,183.0,41.0,176.0
1346,183.0,41.0,176.0
1347,183.0,41.0,176.0
1348,183.0,41.0,176.0
1349,183.0,41.0,176.0
1350,183.0,41.0,176.0
1351,183.0,41.0,176.0
1352,183.0,41.0,176.0
1353,183.0,41.0,176.0
1354,183.0,41.0,176.0
1355,183.0,41.0,176.0
1356,183.0,41.0,176.0
1357,183.0,41.0,176.0
1358,183.0,41.0,176.0
1359,183.0,41.0,176.0
1360,182.0,42.0,176.0
1361,182.0,42.0,176.0
1362,182.0,42.0,176.0
1363,182.0,42.0,176.0
1364,182.0,42.0,176.0
1365,182.0,42.0,176.0
1366,182.0,42.0,176.0
1367,182.0,42.0,176.0
1368,182.0,42.0,176.0
1369,182.0,42.0,176.0
1370,183.0,41.0,176.0
1371,184.0,40.0,176.0
1372,183.0,41.0,176.0
1373,183.0,40.0,177.0
1374,183.0,40.0,177.0
1375,183.0,40.0,177.0
1376,183.0,40.0,177.0
1377,183.0,40.0,177.0
1378,183.0,40.0,177.0
1379,183.0,40.0,177.0
1380,183.0,40.0,177.0
1381,183.0,40.0,177.0
1382,183.0,40.0,177.0
1383,182.0,41.0,177.0
1384,182.0,41.0,177.0
1385,183.0,40.0,177.0
1386,183.0,40.0,177.0
1387,183.0,40.0,177.0
1388,183.0,40.0,177.0
1389,183.0,40.0,177.0
1390,183.0,40.0,177.0
1391,183.0,40.0,177.0
1392,183.0,40.0,177.0
1393,183.0,40.0,177.0
1394,183.0,40.0,177.0
1395,183.0,40.0,177.0
1396,183.0,40.0,177.0
1397,183.0,40.0,177.0
1398,183.0,40.0,177.0
1399,183.0,40.0,177.0
1400,182.0,41.0,177.0
1401,182.0,41.0,177.0
1402,182.0,41.0,177.0
1403,182.0,41.0,177.0
1404,182.0,41.0,177.0
1405,182.0,41.0,177.0
1406,182.0,41.0,177.0
1407,182.0,41.0,177.0
1408,182.0,41.0,177.0
1409,182.0,41.0,177.0
1410,182.0,41.0,177.0
1411,183.0,40.0,177.0
1412,183.0,40.0,177.0
1413,183.0,40.0,177.0
1414,183.0,40.0,177.0
1415,184.0,39.0,177.0
1416,185.0,38.0,177.0
1417,185.0,38.0,177.0
1418,185.0,38.0,177.0
1419,185.0,38.0,177.0
1420,184.0,39.0,177.0
1421,184.0,39.0,177.0
1422,184.0,39.0,177.0
1423,184.0,39.0,177.0
1424,184.0,39.0,177.0
1425,184.0,39.0,177.0
1426,185.0,38.0,177.0
1427,185.0,38.0,177.0
1428,185.0,38.0,177.0
1429,185.0,38.0,177.0
1430,185.0,38.0,177.0
1431,185.0,38.0,177.0
1432,185.0,38.0,177.0
1433,185.0,38.0,177.0
1434,185.0,38.0,177.0
1435,186.0,37.0,177.0
1436,186.0,37.0,177.0
1437,186.0,37.0,177.0
1438,186.0,37.0,177.0
1439,186.0,37.0,177.0
1440,186.0,37.0,177.0
1441,186.0,37.0,177.0
1442,186.0,37.0,177.0
1443,186.0,37.0,177.0
1444,186.0,37.0,177.0
1445,186.0,37.0,177.0
1446,186.0,37.0,177.0
1447,186.0,37.0,177.0
1448,186.0,37.0,177.0
1449,186.0,37.0,177.0
1450,186.0,37.0,177.0
1451,186.0,37.0,177.0
1452,186.0,36.0,178.0
1453,186.0,36.0,178.0
1454,186.0,36.0,178.0
1455,186.0,36.0,178.0
1456,186.0,36.0,178.0
1457,186.0,36.0,178.0
1458,186.0,36.0,178.0
1459,186.0,36.0,178.0
1460,185.0,37.0,178.0
1461,185.0,37.0,178.0
1462,185.0,37.0,178.0
1463,185.0,37.0,178.0
1464,185.0,37.0,178.0
1465,185.0,37.0,178.0
1466,185.0,37.0,178.0
1467,185.0,37.0,178.0
1468,185.0,37.0,178.0
1469,185.0,37.0,178.0
1470,185.0,37.0,178.0
1471,185.0,37.0,178.0
1472,185.0,37.0,178.0
1473,185.0,37.0,178.0
1474,185.0,37.0,178.0
1475,185.0,37.0,178.0
1476,186.0,36.0,178.0
1477,186.0,36.0,178.0
1478,186.0,36.0,178.0
1479,186.0,36.0,178.0
1480,186.0,36.0,178.0
1481,186.0,36.0,178.0
1482,186.0,36.0,178.0
1483,186.0,36.0,178.0
1484,186.0,36.0,178.0
1485,186.0,36.0,178.0
1486,186.0,36.0,178.0
1487,186.0,36.0,178.0
1488,186.0,36.0,178.0
1489,186.0,36.0,178.0
1490,186.0,36.0,178.0
1491,186.0,36.0,178.0
1492,186.0,36.0,178.0
1493,186.0,36.0,178.0
1494,186.0,36.0,178.0
1495,186.0,36.0,178.0
1496,186.0,36.0,178.0
1497,186.0,36.0,178.0
1498,186.0,36.0,178.0
1499,186.0,36.0,178.0
1500,186.0,36.0,178.0
1501,186.0,36.0,178.0
1502,186.0,36.0,178.0
1503,186.0,36.0,178.0
1504,186.0,36.0,178.0
1505,186.0,36.0,178.0
1506,186.0,36.0,178.0
1507,186.0,36.0,178.0
1508,186.0,36.0,178.0
1509,186.0,36.0,178.0
1510,186.0,36.0,178.0
1511,186.0,36.0,178.0
1512,186.0,36.0,178.0
1513,186.0,36.0,178.0
1514,186.0,36.0,178.0
1515,186.0,36.0,178.0
1516,186.0,36.0,178.0
1517,186.0,36.0,178.0
1518,186.0,36.0,178.0
1519,186.0,36.0,178.0
1520,186.0,36.0,178.0
1521,186.0,36.0,178.0
1522,186.0,36.0,178.0
1523,187.0,35.0,178.0
1524,187.0,35.0,178.0
1525,187.0,35.0,178.0
1526,187.0,35.0,178.0
1527,187.0,35.0,178.0
1528,187.0,35.0,178.0
1529,187.0,35.0,178.0
1530,187.0,35.0,178.0
1531,188.0,34.0,178.0
1532,188.0,34.0,178.0
1533,188.0,34.0,178.0
1534,188.0,34.0,178.0
1535,188.0,34.0,178.0
1536,188.0,34.0,178.0
1537,188.0,34.0,178.0
1538,188.0,34.0,178.0
1539,188.0,34.0,178.0
1540,188.0,34.0,178.0
1541,188.0,34.0,178.0
1542,188.0,34.0,178.0
1543,188.0,34.0,178.0
1544,188.0,34.0,178.0
1545,188.0,34.0,178.0
1546,188.0,34.0,178.0
1547,187.0,35.0,178.0
1548,188.0,34.0,178.0
1549,188.0,34.0,178.0
1550,188.0,34.0,178.0
1551,188.0,34.0,178.0
1552,188.0,34.0,178.0
1553,188.0,34.0,178.0
1554,188.0,34.0,178.0
1555,187.0,35.0,178.0
1556,187.0,35.0,178.0
1557,187.0,35.0,178.0
1558,187.0,35.0,178.0
1559,187.0,35.0,178.0
1560,187.0,35.0,178.0
1561,187.0,35.0,178.0
1562,187.0,35.0,178.0
1563,187.0,35.0,178.0
1564,187.0,35.0,178.0
1565,187.0,35.0,178.0
1566,187.0,35.0,178.0
1567,187.0,35.0,178.0
1568,187.0,35.0,178.0
1569,187.0,35.0,178.0
1570,187.0,35.0,178.0
1571,187.0,35.0,178.0
1572,188.0,34.0,178.0
1573,188.0,34.0,178.0
1574,188.0,34.0,178.0
1575,188.0,34.0,178.0
1576,188.0,34.0,178.0
1577,188.0,34.0,178.0
1578,188.0,34.0,178.0
1579,188.0,34.0,178.0
1580,188.0,34.0,178.0
1581,188.0,34.0,178.0
1582,187.0,35.0,178.0
1583,187.0,35.0,178.0
1584,187.0,35.0,178.0
1585,187.0,35.0,178.0
1586,187.0,35.0,178.0
1587,187.0,35.0,178.0
1588,187.0,35.0,178.0
1589,187.0,35.0,178.0
1590,187.0,35.0,178.0
1591,187.0,35.0,178.0
1592,188.0,34.0,178.0
1593,189.0,33.0,178.0
1594,188.0,34.0,178.0
1595,188.0,34.0,178.0
1596,188.0,33.0,179.0
1597,188.0,33.0,179.0
1598,188.0,33.0,179.0
1599,188.0,33.0,179.0
1600,188.0,33.0,179.0
1601,188.0,33.0,179.0
1602,188.0,33.0,179.0
1603,188.0,33.0,179.0
1604,188.0,33.0,179.0
1605,188.0,33.0,179.0
1606,188.0,33.0,179.0
1607,188.0,33.0,179.0
1608,188.0,33.0,179.0
1609,188.0,33.0,179.0
1610,188.0,33.0,179.0
1611,188.0,33.0,179.0
1612,188.0,33.0,179.0
1613,188.0,33.0,179.0
1614,188.0,33.0,179.0
1615,189.0,32.0,179.0
1616,189.0,32.0,179.0
1617,190.0,31.0,179.0
1618,190.0,31.0,179.0
1619,190.0,31.0,179.0
1620,190.0,31.0,179.0
1621,190.0,31.0,179.0
1622,190.0,31.0,179.0
1623,190.0,31.0,179.0
1624,190.0,31.0,179.0
1625,190.0,31.0,179.0
1626,190.0,31.0,179.0
1627,190.0,31.0,179.0
1628,190.0,31.0,179.0
1629,190.0,31.0,179.0
1630,190.0,31.0,179.0
1631,190.0,31.0,179.0
1632,190.0,31.0,179.0
1633,189.0,32.0,179.0
1634,189.0,32.0,179.0
1635,190.0,31.0,179.0
1636,190.0,31.0,179.0
1637,190.0,31.0,179.0
1638,190.0,31.0,179.0
1639,190.0,31.0,179.0
1640,190.0,31.0,179.0
1641,190.0,31.0,179.0
1642,190.0,31.0,179.0
1643,190.0,31.0,179.0
1644,191.0,30.0,179.0
1645,191.0,30.0,179.0
1646,191.0,30.0,179.0
1647,191.0,30.0,179.0
1648,191.0,30.0,179.0
1649,191.0,30.0,179.0
1650,191.0,30.0,179.0
1651,191.0,30.0,179.0
1652,191.0,30.0,179.0
1653,191.0,30.0,179.0
1654,192.0,29.0,179.0
1655,192.0,29.0,179.0
1656,193.0,28.0,179.0
1657,193.0,28.0,179.0
1658,192.0,29.0,179.0
1659,192.0,29.0,179.0
1660,192.0,29.0,179.0
1661,192.0,29.0,179.0
1662,192.0,29.0,179.0
1663,193.0,28.0,179.0
1664,193.0,28.0,179.0
1665,193.0,28.0,179.0
1666,193.0,28.0,179.0
1667,193.0,28.0,179.0
1668,193.0,28.0,179.0
1669,194.0,27.0,179.0
1670,194.0,27.0,179.0
1671,194.0,27.0,179.0
1672,194.0,27.0,179.0
1673,194.0,27.0,179.0
1674,194.0,27.0,179.0
1675,194.0,27.0,179.0
1676,194.0,27.0,179.0
1677,194.0,27.0,179.0
1678,194.0,27.0,179.0
1679,194.0,27.0,179.0
1680,194.0,27.0,179.0
1681,194.0,27.0,179.0
1682,194.0,27.0,179.0
1683,194.0,27.0,179.0
1684,194.0,27.0,179.0
1685,194.0,27.0,179.0
1686,194.0,27.0,179.0
1687,194.0,27.0,179.0
1688,194.0,27.0,179.0
1689,194.0,27.0,179.0
1690,194.0,27.0,179.0
1691,194.0,27.0,179.0
1692,194.0,27.0,179.0
1693,194.0,27.0,179.0
1694,194.0,27.0,179.0
1695,194.0,27.0,179.0
1696,194.0,27.0,179.0
1697,194.0,27.0,179.0
1698,193.0,28.0,179.0
1699,193.0,28.0,179.0
1700,192.0,29.0,179.0
1701,192.0,29.0,179.0
1702,192.0,29.0,179.0
1703,192.0,29.0,179.0
1704,192.0,29.0,179.0
1705,192.0,29.0,179.0
1706,192.0,29.0,179.0
1707,193.0,28.0,179.0
1708,193.0,28.0,179.0
1709,193.0,28.0,179.0
1710,193.0,28.0,179.0
1711,193.0,28.0,179.0
1712,193.0,28.0,179.0
1713,193.0,28.0,179.0
1714,193.0,28.0,179.0
1715,193.0,28.0,179.0
1716,193.0,28.0,179.0
1717,193.0,28.0,179.0
1718,193.0,28.0,179.0
1719,193.0,28.0,179.0
1720,193.0,28.0,179.0
1721,193.0,28.0,179.0
1722,193.0,28.0,179.0
1723,193.0,28.0,179.0
1724,193.0,28.0,179.0
1725,193.0,28.0,179.0
1726,193.0,28.0,179.0
1727,193.0,28.0,179.0
1728,193.0,28.0,179.0
1729,193.0,28.0,179.0
1730,193.0,28.0,179.0
1731,194.0,27.0,179.0
1732,194.0,27.0,179.0
1733,194.0,27.0,179.0
1734,194.0,27.0,179.0
1735,194.0,27.0,179.0
1736,194.0,27.0,179.0
1737,194.0,27.0,179.0
1738,194.0,27.0,179.0
1739,195.0,26.0,179.0
1740,195.0,26.0,179.0
1741,195.0,26.0,179.0
1742,195.0,26.0,179.0
1743,195.0,26.0,179.0
1744,194.0,27.0,179.0
1745,194.0,27.0,179.0
1746,195.0,26.0,179.0
1747,195.0,26.0,179.0
1748,195.0,26.0,179.0
1749,195.0,26.0,179.0
1750,195.0,26.0,179.0
1751,195.0,26.0,179.0
1752,195.0,26.0,179.0
1753,195.0,26.0,179.0
1754,195.0,26.0,179.0
1755,195.0,26.0,179.0
1756,195.0,26.0,179.0
1757,196.0,25.0,179.0
1758,196.0,25.0,179.0
1759,196.0,25.0,179.0
1760,196.0,25.0,179.0
1761,196.0,25.0,179.0
1762,195.0,26.0,179.0
1763,195.0,26.0,179.0
1764,195.0,26.0,179.0
1765,195.0,26.0,179.0
1766,195.0,26.0,179.0
1767,195.0,26.0,179.0
1768,195.0,26.0,179.0
1769,195.0,26.0,179.0
1770,195.0,26.0,179.0
1771,195.0,26.0,179.0
1772,195.0,26.0,179.0
1773,195.0,26.0,179.0
1774,195.0,26.0,179.0
1775,195.0,26.0,179.0
1776,195.0,26.0,179.0
1777,195.0,26.0,179.0
1778,195.0,26.0,179.0
1779,195.0,26.0,179.0
1780,195.0,26.0,179.0
1781,196.0,25.0,179.0
1782,196.0,25.0,179.0
1783,196.0,25.0,179.0
1784,196.0,25.0,179.0
1785,196.0,25.0,179.0
1786,196.0,25.0,179.0
1787,196.0,25.0,179.0
1788,196.0,25.0,179.0
1789,196.0,25.0,179.0
1790,196.0,25.0,179.0
1791,196.0,25.0,179.0
1792,196.0,25.0,179.0
1793,196.0,25.0,179.0
1794,196.0,25.0,179.0
1795,196.0,25.0,179.0
1796,196.0,25.0,179.0
1797,196.0,25.0,179.0
1798,196.0,25.0,179.0
1799,196.0,25.0,179.0
1800,196.0,25.0,179.0
1801,196.0,25.0,179.0
1802,196.0,25.0,179.0
1803,196.0,25.0,179.0
1804,196.0,25.0,179.0
1805,196.0,25.0,179.0
1806,196.0,25.0,179.0
1807,196.0,25.0,179.0
1808,196.0,25.0,179.0
1809,196.0,25.0,179.0
1810,196.0,25.0,179.0
1811,196.0,25.0,179.0
1812,196.0,25.0,179.0
1813,196.0,25.0,179.0
1814,197.0,24.0,179.0
1815,197.0,24.0,179.0
1816,197.0,24.0,179.0
1817,197.0,24.0,179.0
1818,197.0,24.0,179.0
1819,197.0,24.0,179.0
1820,198.0,24.0,178.0
1821,198.0,24.0,178.0
1822,198.0,24.0,178.0
1823,198.0,24.0,178.0
1824,199.0,24.0,177.0
1825,199.0,24.0,177.0
1826,199.0,24.0,177.0
1827,199.0,24.0,177.0
1828,199.0,24.0,177.0
1829,200.0,23.0,177.0
1830,200.0,23.0,177.0
1831,200.0,23.0,177.0
1832,200.0,23.0,177.0
1833,200.0,23.0,177.0
1834,200.0,23.0,177.0
1835,200.0,23.0,177.0
1836,200.0,23.0,177.0
1837,200.0,24.0,176.0
1838,200.0,24.0,176.0
1839,200.0,24.0,176.0
1840,200.0,24.0,176.0
1841,200.0,24.0,176.0
1842,200.0,24.0,176.0
1843,200.0,24.0,176.0
1844,200.0,24.0,176.0
1845,201.0,23.0,176.0
1846,201.0,23.0,176.0
1847,201.0,23.0,176.0
1848,202.0,22.0,176.0
1849,203.0,21.0,176.0
1850,203.0,21.0,176.0
1851,203.0,21.0,176.0
1852,203.0,21.0,176.0
1853,203.0,21.0,176.0
1854,204.0,20.0,176.0
1855,204.0,20.0,176.0
1856,204.0,20.0,176.0
1857,204.0,20.0,176.0
1858,204.0,20.0,176.0
1859,205.0,19.0,176.0
1860,205.0,19.0,176.0
1861,205.0,19.0,176.0
1862,205.0,19.0,176.0
1863,205.0,19.0,176.0
1864,205.0,19.0,176.0
1865,205.0,19.0,176.0
1866,205.0,19.0,176.0
1867,205.0,19.0,176.0
1868,205.0,19.0,176.0
1869,205.0,19.0,176.0
1870,205.0,19.0,176.0
1871,205.0,19.0,176.0
1872,205.0,19.0,176.0
1873,205.0,19.0,176.0
1874,205.0,19.0,176.0
1875,205.0,19.0,176.0
1876,205.0,19.0,176.0
1877,205.0,19.0,176.0
1878,205.0,19.0,176.0
1879,205.0,19.0,176.0
1880,206.0,18.0,176.0
1881,207.0,17.0,176.0
1882,207.0,17.0,176.0
1883,207.0,17.0,176.0
1884,207.0,17.0,176.0
1885,207.0,17.0,176.0
1886,207.0,17.0,176.0
1887,208.0,17.0,175.0
1888,208.0,17.0,175.0
1889,208.0,17.0,175.0
1890,208.0,17.0,175.0
1891,208.0,17.0,175.0
1892,208.0,17.0,175.0
1893,208.0,17.0,175.0
1894,208.0,17.0,175.0
1895,208.0,17.0,175.0
1896,208.0,17.0,175.0
1897,208.0,17.0,175.0
1898,208.0,17.0,175.0
1899,208.0,17.0,175.0
1900,208.0,17.0,175.0
1901,208.0,17.0,175.0
1902,208.0,17.0,175.0
1903,208.0,17.0,175.0
1904,208.0,17.0,175.0
1905,208.0,17.0,175.0
1906,208.0,17.0,175.0
1907,208.0,17.0,175.0
1908,209.0,16.0,175.0
1909,209.0,16.0,175.0
1910,209.0,16.0,175.0
1911,209.0,16.0,175.0
1912,209.0,16.0,175.0
1913,209.0,16.0,175.0
1914,209.0,16.0,175.0
1915,209.0,16.0,175.0
1916,209.0,16.0,175.0
1917,209.0,16.0,175.0
1918,209.0,16.0,175.0
1919,209.0,16.0,175.0
1920,209.0,16.0,175.0
1921,209.0,16.0,175.0
1922,209.0,16.0,175.0
1923,210.0,15.0,175.0
1924,210.0,15.0,175.0
1925,210.0,15.0,175.0
1926,210.0,15.0,175.0
1927,211.0,15.0,174.0
1928,211.0,15.0,174.0
