,S,I,R
5360,90.0,108.0,202.0
5361,91.0,107.0,202.0
5362,90.0,108.0,202.0
5363,90.0,108.0,202.0
5364,89.0,109.0,202.0
5365,89.0,109.0,202.0
5366,89.0,109.0,202.0
5367,90.0,108.0,202.0
5368,90.0,108.0,202.0
5369,91.0,107.0,202.0
5370,92.0,106.0,202.0
5371,92.0,106.0,202.0
5372,93.0,105.0,202.0
5373,93.0,105.0,202.0
5374,93.0,105.0,202.0
5375,93.0,105.0,202.0
5376,94.0,104.0,202.0
5377,94.0,104.0,202.0
5378,94.0,104.0,202.0
5379,94.0,104.0,202.0
5380,94.0,104.0,202.0
5381,94.0,104.0,202.0
5382,94.0,104.0,202.0
5383,93.0,105.0,202.0
5384,94.0,104.0,202.0
5385,93.0,105.0,202.0
5386,93.0,105.0,202.0
5387,93.0,105.0,202.0
5388,92.0,106.0,202.0
5389,92.0,106.0,202.0
5390,92.0,106.0,202.0
5391,92.0,106.0,202.0
5392,93.0,105.0,202.0
5393,93.0,105.0,202.0
5394,93.0,105.0,202.0
5395,93.0,105.0,202.0
5396,93.0,105.0,202.0
5397,94.0,104.0,202.0
5398,94.0,104.0,202.0
5399,94.0,104.0,202.0
5400,95.0,103.0,202.0
5401,94.0,104.0,202.0
5402,94.0,104.0,202.0
5403,93.0,105.0,202.0
5404,93.0,105.0,202.0
5405,92.0,106.0,202.0
5406,92.0,106.0,202.0
5407,92.0,106.0,202.0
5408,92.0,106.0,202.0
5409,92.0,106.0,202.0
5410,93.0,105.0,202.0
5411,93.0,105.0,202.0
5412,93.0,105.0,202.0
5413,92.0,106.0,202.0
5414,92.0,106.0,202.0
5415,92.0,106.0,202.0
5416,92.0,106.0,202.0
5417,91.0,107.0,202.0
5418,91.0,107.0,202.0
5419,91.0,107.0,202.0
5420,91.0,107.0,202.0
5421,90.0,108.0,202.0
5422,91.0,107.0,202.0
5423,91.0,107.0,202.0
5424,91.0,107.0,202.0
5425,92.0,106.0,202.0
5426,92.0,106.0,202.0
5427,92.0,106.0,202.0
5428,92.0,106.0,202.0
5429,93.0,105.0,202.0
5430,93.0,105.0,202.0
5431,93.0,105.0,202.0
5432,93.0,105.0,202.0
5433,93.0,105.0,202.0
5434,94.0,104.0,202.0
5435,94.0,104.0,202.0
5436,93.0,105.0,202.0
5437,93.0,105.0,202.0
5438,93.0,105.0,202.0
5439,93.0,105.0,202.0
5440,93.0,105.0,202.0
5441,93.0,105.0,202.0
5442,93.0,105.0,202.0
5443,93.0,105.0,202.0
5444,93.0,105.0,202.0
5445,93.0,105.0,202.0
5446,93.0,105.0,202.0
5447,94.0,104.0,202.0
5448,95.0,103.0,202.0
5449,95.0,103.0,202.0
5450,95.0,103.0,202.0
5451,95.0,103.0,202.0
5452,95.0,103.0,202.0
5453,95.0,103.0,202.0
5454,95.0,103.0,202.0
5455,94.0,104.0,202.0
5456,94.0,104.0,202.0
5457,95.0,103.0,202.0
5458,95.0,103.0,202.0
5459,95.0,103.0,202.0
5460,95.0,103.0,202.0
5461,95.0,103.0,202.0
5462,94.0,104.0,202.0
5463,94.0,104.0,202.0
5464,94.0,104.0,202.0
5465,93.0,105.0,202.0
5466,92.0,106.0,202.0
5467,91.0,107.0,202.0
5468,92.0,106.0,202.0
5469,92.0,106.0,202.0
5470,93.0,105.0,202.0
5471,94.0,104.0,202.0
5472,93.0,105.0,202.0
5473,93.0,105.0,202.0
5474,93.0,105.0,202.0
5475,92.0,106.0,202.0
5476,93.0,105.0,202.0
5477,93.0,105.0,202.0
5478,92.0,106.0,202.0
5479,91.0,107.0,202.0
5480,91.0,107.0,202.0
5481,91.0,107.0,202.0
5482,91.0,107.0,202.0
5483,90.0,108.0,202.0
5484,89.0,109.0,202.0
5485,89.0,109.0,202.0
5486,89.0,109.0,202.0
5487,89.0,109.0,202.0
5488,89.0,109.0,202.0
5489,89.0,109.0,202.0
5490,89.0,109.0,202.0
5491,89.0,109.0,202.0
5492,89.0,109.0,202.0
5493,89.0,109.0,202.0
5494,89.0,109.0,202.0
5495,89.0,109.0,202.0
5496,89.0,109.0,202.0
5497,89.0,109.0,202.0
5498,89.0,109.0,202.0
5499,89.0,109.0,202.0
5500,89.0,109.0,202.0
5501,90.0,108.0,202.0
5502,90.0,108.0,202.0
5503,90.0,108.0,202.0
5504,89.0,109.0,202.0
5505,89.0,109.0,202.0
5506,90.0,108.0,202.0
5507,90.0,108.0,202.0
5508,91.0,107.0,202.0
5509,92.0,106.0,202.0
5510,92.0,106.0,202.0
5511,91.0,107.0,202.0
5512,91.0,107.0,202.0
5513,91.0,107.0,202.0
5514,91.0,107.0,202.0
5515,92.0,106.0,202.0
5516,92.0,106.0,202.0
5517,91.0,107.0,202.0
5518,91.0,107.0,202.0
5519,91.0,107.0,202.0
5520,90.0,108.0,202.0
5521,91.0,107.0,202.0
5522,91.0,107.0,202.0
5523,92.0,106.0,202.0
5524,91.0,107.0,202.0
5525,91.0,107.0,202.0
5526,90.0,108.0,202.0
5527,90.0,108.0,202.0
5528,90.0,108.0,202.0
5529,90.0,108.0,202.0
5530,90.0,108.0,202.0
5531,90.0,108.0,202.0
5532,90.0,108.0,202.0
5533,90.0,108.0,202.0
5534,90.0,108.0,202.0
5535,90.0,108.0,202.0
5536,90.0,108.0,202.0
5537,91.0,107.0,202.0
5538,91.0,107.0,202.0
5539,91.0,107.0,202.0
5540,91.0,107.0,202.0
5541,91.0,107.0,202.0
5542,91.0,107.0,202.0
5543,91.0,107.0,202.0
5544,91.0,107.0,202.0
5545,91.0,107.0,202.0
5546,90.0,108.0,202.0
5547,90.0,108.0,202.0
5548,90.0,108.0,202.0
5549,90.0,108.0,202.0
5550,89.0,109.0,202.0
5551,90.0,108.0,202.0
5552,89.0,109.0,202.0
5553,89.0,108.0,203.0
5554,90.0,107.0,203.0
5555,90.0,107.0,203.0
5556,90.0,107.0,203.0
5557,90.0,107.0,203.0
5558,90.0,107.0,203.0
5559,90.0,107.0,203.0
5560,91.0,106.0,203.0
5561,91.0,106.0,203.0
5562,91.0,106.0,203.0
5563,91.0,106.0,203.0
5564,91.0,106.0,203.0
5565,91.0,106.0,203.0
5566,90.0,107.0,203.0
5567,90.0,107.0,203.0
5568,90.0,107.0,203.0
5569,91.0,106.0,203.0
5570,91.0,106.0,203.0
5571,91.0,106.0,203.0
5572,91.0,106.0,203.0
5573,90.0,107.0,203.0
5574,89.0,108.0,203.0
5575,90.0,107.0,203.0
5576,91.0,106.0,203.0
5577,91.0,106.0,203.0
5578,91.0,106.0,203.0
5579,91.0,106.0,203.0
5580,92.0,105.0,203.0
5581,92.0,105.0,203.0
5582,93.0,104.0,203.0
5583,93.0,104.0,203.0
5584,93.0,104.0,203.0
5585,92.0,105.0,203.0
5586,91.0,106.0,203.0
5587,90.0,107.0,203.0
5588,90.0,107.0,203.0
5589,90.0,107.0,203.0
5590,90.0,107.0,203.0
5591,90.0,107.0,203.0
5592,90.0,107.0,203.0
5593,90.0,107.0,203.0
5594,90.0,107.0,203.0
5595,90.0,107.0,203.0
5596,90.0,107.0,203.0
5597,90.0,107.0,203.0
5598,90.0,107.0,203.0
5599,89.0,108.0,203.0
5600,89.0,108.0,203.0
5601,90.0,107.0,203.0
5602,89.0,108.0,203.0
5603,90.0,107.0,203.0
5604,91.0,106.0,203.0
5605,92.0,105.0,203.0
5606,92.0,105.0,203.0
5607,92.0,105.0,203.0
5608,91.0,106.0,203.0
5609,91.0,106.0,203.0
5610,92.0,105.0,203.0
5611,92.0,105.0,203.0
5612,92.0,105.0,203.0
5613,92.0,105.0,203.0
5614,93.0,104.0,203.0
5615,94.0,103.0,203.0
5616,93.0,104.0,203.0
5617,94.0,103.0,203.0
5618,94.0,103.0,203.0
5619,93.0,104.0,203.0
5620,93.0,104.0,203.0
5621,93.0,104.0,203.0
5622,92.0,105.0,203.0
5623,91.0,106.0,203.0
5624,91.0,106.0,203.0
5625,90.0,107.0,203.0
5626,90.0,107.0,203.0
5627,90.0,107.0,203.0
5628,90.0,107.0,203.0
5629,90.0,107.0,203.0
5630,91.0,106.0,203.0
5631,90.0,107.0,203.0
5632,90.0,107.0,203.0
5633,91.0,106.0,203.0
5634,91.0,106.0,203.0
5635,91.0,106.0,203.0
5636,90.0,107.0,203.0
5637,91.0,106.0,203.0
5638,92.0,105.0,203.0
5639,92.0,105.0,203.0
5640,92.0,105.0,203.0
5641,92.0,105.0,203.0
5642,92.0,105.0,203.0
5643,91.0,106.0,203.0
5644,90.0,107.0,203.0
5645,90.0,107.0,203.0
5646,90.0,107.0,203.0
5647,90.0,107.0,203.0
5648,90.0,107.0,203.0
5649,89.0,108.0,203.0
5650,88.0,108.0,204.0
5651,88.0,108.0,204.0
5652,88.0,108.0,204.0
5653,88.0,108.0,204.0
5654,88.0,108.0,204.0
5655,89.0,107.0,204.0
5656,89.0,107.0,204.0
5657,88.0,108.0,204.0
5658,88.0,108.0,204.0
5659,88.0,108.0,204.0
5660,88.0,108.0,204.0
5661,88.0,108.0,204.0
5662,88.0,108.0,204.0
5663,88.0,108.0,204.0
5664,88.0,108.0,204.0
5665,88.0,108.0,204.0
5666,88.0,108.0,204.0
5667,88.0,108.0,204.0
5668,87.0,109.0,204.0
5669,86.0,109.0,205.0
5670,87.0,108.0,205.0
5671,87.0,108.0,205.0
5672,86.0,109.0,205.0
5673,86.0,109.0,205.0
5674,85.0,110.0,205.0
5675,86.0,109.0,205.0
5676,87.0,108.0,205.0
5677,86.0,109.0,205.0
5678,86.0,109.0,205.0
5679,85.0,110.0,205.0
5680,84.0,111.0,205.0
5681,84.0,111.0,205.0
5682,83.0,112.0,205.0
5683,84.0,111.0,205.0
5684,84.0,111.0,205.0
5685,83.0,112.0,205.0
5686,84.0,111.0,205.0
5687,85.0,110.0,205.0
5688,85.0,110.0,205.0
5689,85.0,110.0,205.0
5690,86.0,109.0,205.0
5691,86.0,109.0,205.0
5692,87.0,108.0,205.0
5693,87.0,108.0,205.0
5694,87.0,107.0,206.0
5695,87.0,107.0,206.0
5696,88.0,106.0,206.0
5697,88.0,106.0,206.0
5698,87.0,107.0,206.0
5699,87.0,107.0,206.0
5700,87.0,107.0,206.0
5701,87.0,107.0,206.0
5702,87.0,107.0,206.0
5703,87.0,107.0,206.0
5704,87.0,107.0,206.0
5705,88.0,106.0,206.0
5706,88.0,106.0,206.0
5707,89.0,105.0,206.0
5708,88.0,106.0,206.0
5709,89.0,105.0,206.0
5710,90.0,104.0,206.0
5711,90.0,104.0,206.0
5712,90.0,104.0,206.0
5713,90.0,104.0,206.0
5714,90.0,104.0,206.0
5715,89.0,105.0,206.0
5716,89.0,105.0,206.0
5717,88.0,106.0,206.0
5718,87.0,107.0,206.0
5719,88.0,106.0,206.0
5720,88.0,106.0,206.0
5721,88.0,106.0,206.0
5722,88.0,106.0,206.0
5723,88.0,106.0,206.0
5724,87.0,107.0,206.0
5725,87.0,107.0,206.0
5726,86.0,108.0,206.0
5727,85.0,109.0,206.0
5728,85.0,109.0,206.0
5729,85.0,109.0,206.0
5730,85.0,109.0,206.0
5731,86.0,108.0,206.0
5732,87.0,107.0,206.0
5733,87.0,107.0,206.0
5734,87.0,107.0,206.0
5735,86.0,108.0,206.0
5736,86.0,107.0,207.0
5737,86.0,107.0,207.0
5738,86.0,107.0,207.0
5739,87.0,106.0,207.0
5740,87.0,106.0,207.0
5741,86.0,107.0,207.0
5742,86.0,107.0,207.0
5743,86.0,107.0,207.0
5744,86.0,107.0,207.0
5745,87.0,106.0,207.0
5746,88.0,105.0,207.0
5747,88.0,105.0,207.0
5748,88.0,105.0,207.0
5749,87.0,106.0,207.0
5750,87.0,106.0,207.0
5751,88.0,105.0,207.0
5752,88.0,105.0,207.0
5753,89.0,104.0,207.0
5754,88.0,105.0,207.0
5755,89.0,104.0,207.0
5756,90.0,103.0,207.0
5757,89.0,104.0,207.0
5758,90.0,103.0,207.0
5759,90.0,103.0,207.0
5760,90.0,103.0,207.0
5761,90.0,103.0,207.0
5762,91.0,102.0,207.0
5763,91.0,102.0,207.0
5764,92.0,101.0,207.0
5765,93.0,100.0,207.0
5766,92.0,101.0,207.0
5767,92.0,101.0,207.0
5768,91.0,102.0,207.0
5769,92.0,101.0,207.0
5770,92.0,101.0,207.0
5771,92.0,101.0,207.0
5772,93.0,100.0,207.0
5773,93.0,100.0,207.0
5774,93.0,100.0,207.0
5775,93.0,100.0,207.0
5776,93.0,100.0,207.0
5777,93.0,100.0,207.0
5778,93.0,100.0,207.0
5779,93.0,100.0,207.0
5780,93.0,100.0,207.0
5781,93.0,100.0,207.0
5782,93.0,100.0,207.0
5783,92.0,101.0,207.0
5784,93.0,100.0,207.0
5785,93.0,100.0,207.0
5786,92.0,101.0,207.0
5787,93.0,100.0,207.0
5788,92.0,101.0,207.0
5789,93.0,100.0,207.0
5790,93.0,100.0,207.0
5791,94.0,99.0,207.0
5792,94.0,99.0,207.0
5793,95.0,99.0,206.0
5794,95.0,99.0,206.0
5795,95.0,99.0,206.0
5796,95.0,99.0,206.0
5797,96.0,98.0,206.0
5798,96.0,98.0,206.0
5799,95.0,99.0,206.0
5800,94.0,100.0,206.0
5801,94.0,100.0,206.0
5802,95.0,99.0,206.0
5803,96.0,98.0,206.0
5804,96.0,98.0,206.0
5805,97.0,97.0,206.0
5806,96.0,98.0,206.0
5807,96.0,98.0,206.0
5808,95.0,99.0,206.0
5809,95.0,99.0,206.0
5810,95.0,99.0,206.0
5811,94.0,100.0,206.0
5812,94.0,100.0,206.0
5813,94.0,100.0,206.0
5814,94.0,100.0,206.0
5815,93.0,101.0,206.0
5816,93.0,101.0,206.0
5817,93.0,101.0,206.0
5818,93.0,101.0,206.0
5819,93.0,101.0,206.0
5820,93.0,101.0,206.0
5821,94.0,100.0,206.0
5822,94.0,100.0,206.0
5823,94.0,100.0,206.0
5824,95.0,99.0,206.0
5825,96.0,99.0,205.0
5826,96.0,99.0,205.0
5827,95.0,100.0,205.0
5828,94.0,101.0,205.0
5829,94.0,101.0,205.0
5830,94.0,101.0,205.0
5831,94.0,101.0,205.0
5832,94.0,101.0,205.0
5833,93.0,102.0,205.0
5834,93.0,102.0,205.0
5835,93.0,102.0,205.0
5836,94.0,101.0,205.0
5837,94.0,101.0,205.0
5838,93.0,102.0,205.0
5839,93.0,102.0,205.0
5840,93.0,102.0,205.0
5841,94.0,101.0,205.0
5842,94.0,101.0,205.0
5843,95.0,100.0,205.0
5844,96.0,99.0,205.0
5845,96.0,99.0,205.0
5846,96.0,99.0,205.0
5847,97.0,98.0,205.0
5848,98.0,97.0,205.0
5849,98.0,97.0,205.0
5850,98.0,97.0,205.0
5851,97.0,98.0,205.0
5852,97.0,98.0,205.0
5853,96.0,99.0,205.0
5854,96.0,99.0,205.0
5855,97.0,98.0,205.0
5856,96.0,99.0,205.0
5857,96.0,99.0,205.0
5858,96.0,99.0,205.0
5859,96.0,99.0,205.0
5860,96.0,99.0,205.0
5861,96.0,99.0,205.0
5862,95.0,100.0,205.0
5863,95.0,100.0,205.0
5864,94.0,101.0,205.0
5865,94.0,101.0,205.0
5866,94.0,101.0,205.0
5867,94.0,101.0,205.0
5868,94.0,101.0,205.0
5869,94.0,101.0,205.0
5870,94.0,101.0,205.0
5871,94.0,101.0,205.0
5872,93.0,102.0,205.0
5873,94.0,101.0,205.0
5874,94.0,101.0,205.0
5875,95.0,100.0,205.0
5876,94.0,101.0,205.0
5877,95.0,100.0,205.0
5878,95.0,100.0,205.0
5879,95.0,100.0,205.0
5880,96.0,99.0,205.0
5881,96.0,99.0,205.0
5882,96.0,99.0,205.0
5883,95.0,100.0,205.0
5884,95.0,100.0,205.0
5885,95.0,100.0,205.0
5886,96.0,99.0,205.0
5887,96.0,99.0,205.0
5888,95.0,100.0,205.0
5889,95.0,100.0,205.0
5890,96.0,99.0,205.0
5891,96.0,99.0,205.0
5892,97.0,98.0,205.0
5893,97.0,98.0,205.0
5894,96.0,99.0,205.0
5895,95.0,100.0,205.0
5896,94.0,101.0,205.0
5897,95.0,100.0,205.0
5898,94.0,101.0,205.0
5899,94.0,101.0,205.0
5900,93.0,102.0,205.0
5901,93.0,102.0,205.0
5902,94.0,101.0,205.0
5903,95.0,100.0,205.0
5904,96.0,99.0,205.0
5905,96.0,99.0,205.0
5906,96.0,99.0,205.0
5907,96.0,99.0,205.0
5908,96.0,99.0,205.0
5909,96.0,99.0,205.0
5910,96.0,99.0,205.0
5911,96.0,99.0,205.0
5912,95.0,100.0,205.0
5913,96.0,99.0,205.0
5914,97.0,98.0,205.0
5915,97.0,98.0,205.0
5916,97.0,98.0,205.0
5917,96.0,99.0,205.0
5918,96.0,99.0,205.0
5919,95.0,100.0,205.0
5920,95.0,100.0,205.0
5921,95.0,100.0,205.0
5922,95.0,100.0,205.0
5923,94.0,101.0,205.0
5924,94.0,101.0,205.0
5925,94.0,101.0,205.0
5926,95.0,100.0,205.0
5927,96.0,99.0,205.0
5928,95.0,100.0,205.0
5929,95.0,100.0,205.0
5930,95.0,100.0,205.0
5931,95.0,100.0,205.0
5932,95.0,100.0,205.0
5933,95.0,100.0,205.0
5934,95.0,100.0,205.0
5935,95.0,100.0,205.0
5936,94.0,101.0,205.0
5937,94.0,101.0,205.0
5938,95.0,100.0,205.0
5939,96.0,99.0,205.0
5940,96.0,99.0,205.0
5941,96.0,99.0,205.0
5942,96.0,99.0,205.0
5943,96.0,99.0,205.0
5944,96.0,99.0,205.0
5945,95.0,100.0,205.0
5946,95.0,100.0,205.0
5947,94.0,101.0,205.0
5948,95.0,100.0,205.0
5949,95.0,100.0,205.0
5950,95.0,100.0,205.0
5951,94.0,101.0,205.0
5952,94.0,101.0,205.0
5953,94.0,101.0,205.0
5954,94.0,101.0,205.0
5955,94.0,101.0,205.0
5956,94.0,101.0,205.0
5957,94.0,101.0,205.0
5958,94.0,101.0,205.0
5959,94.0,101.0,205.0
5960,94.0,101.0,205.0
5961,94.0,101.0,205.0
5962,94.0,101.0,205.0
5963,94.0,101.0,205.0
5964,94.0,101.0,205.0
5965,94.0,101.0,205.0
5966,95.0,100.0,205.0
5967,96.0,99.0,205.0
5968,96.0,99.0,205.0
5969,96.0,99.0,205.0
5970,96.0,99.0,205.0
5971,96.0,99.0,205.0
5972,96.0,99.0,205.0
5973,95.0,100.0,205.0
5974,95.0,100.0,205.0
5975,96.0,99.0,205.0
5976,96.0,99.0,205.0
5977,96.0,99.0,205.0
5978,96.0,99.0,205.0
5979,96.0,99.0,205.0
5980,96.0,99.0,205.0
5981,95.0,100.0,205.0
5982,96.0,99.0,205.0
5983,96.0,99.0,205.0
5984,95.0,100.0,205.0
5985,94.0,101.0,205.0
5986,94.0,101.0,205.0
5987,94.0,101.0,205.0
5988,95.0,100.0,205.0
5989,95.0,100.0,205.0
5990,95.0,100.0,205.0
5991,95.0,100.0,205.0
5992,95.0,100.0,205.0
5993,95.0,100.0,205.0
5994,96.0,99.0,205.0
5995,96.0,99.0,205.0
5996,96.0,99.0,205.0
5997,97.0,98.0,205.0
5998,97.0,98.0,205.0
5999,97.0,98.0,205.0
6000,96.0,99.0,205.0
6001,97.0,98.0,205.0
6002,96.0,99.0,205.0
6003,96.0,99.0,205.0
6004,96.0,99.0,205.0
6005,96.0,99.0,205.0
6006,97.0,99.0,204.0
6007,97.0,99.0,204.0
6008,97.0,99.0,204.0
6009,97.0,99.0,204.0
6010,98.0,98.0,204.0
6011,99.0,97.0,204.0
6012,99.0,97.0,204.0
6013,99.0,97.0,204.0
6014,98.0,98.0,204.0
6015,98.0,98.0,204.0
6016,98.0,98.0,204.0
6017,97.0,99.0,204.0
6018,96.0,100.0,204.0
6019,97.0,99.0,204.0
6020,97.0,99.0,204.0
6021,98.0,98.0,204.0
6022,98.0,98.0,204.0
6023,99.0,97.0,204.0
6024,100.0,96.0,204.0
6025,100.0,96.0,204.0
6026,100.0,96.0,204.0
6027,100.0,96.0,204.0
6028,99.0,97.0,204.0
6029,99.0,97.0,204.0
6030,99.0,97.0,204.0
6031,99.0,97.0,204.0
6032,99.0,97.0,204.0
6033,99.0,97.0,204.0
6034,100.0,96.0,204.0
6035,101.0,95.0,204.0
6036,101.0,95.0,204.0
6037,102.0,94.0,204.0
6038,102.0,94.0,204.0
6039,101.0,95.0,204.0
6040,101.0,95.0,204.0
6041,101.0,95.0,204.0
6042,101.0,95.0,204.0
6043,101.0,95.0,204.0
6044,101.0,95.0,204.0
6045,102.0,94.0,204.0
6046,102.0,94.0,204.0
6047,102.0,94.0,204.0
6048,102.0,94.0,204.0
6049,102.0,94.0,204.0
6050,101.0,95.0,204.0
6051,101.0,95.0,204.0
6052,101.0,95.0,204.0
6053,101.0,95.0,204.0
6054,101.0,95.0,204.0
6055,101.0,95.0,204.0
6056,101.0,95.0,204.0
6057,101.0,95.0,204.0
6058,101.0,95.0,204.0
6059,102.0,94.0,204.0
6060,102.0,94.0,204.0
6061,101.0,95.0,204.0
6062,100.0,96.0,204.0
6063,99.0,97.0,204.0
6064,99.0,97.0,204.0
6065,99.0,97.0,204.0
6066,99.0,97.0,204.0
6067,99.0,97.0,204.0
6068,99.0,97.0,204.0
6069,99.0,97.0,204.0
6070,99.0,97.0,204.0
6071,100.0,96.0,204.0
6072,100.0,96.0,204.0
6073,99.0,97.0,204.0
6074,99.0,97.0,204.0
6075,99.0,97.0,204.0
6076,100.0,96.0,204.0
6077,100.0,96.0,204.0
6078,101.0,95.0,204.0
6079,101.0,95.0,204.0
6080,101.0,95.0,204.0
6081,101.0,95.0,204.0
6082,101.0,95.0,204.0
6083,101.0,95.0,204.0
6084,100.0,96.0,204.0
6085,100.0,96.0,204.0
6086,100.0,96.0,204.0
6087,100.0,96.0,204.0
6088,100.0,96.0,204.0
6089,100.0,96.0,204.0
6090,100.0,96.0,204.0
6091,101.0,95.0,204.0
6092,101.0,95.0,204.0
6093,101.0,95.0,204.0
6094,101.0,96.0,203.0
6095,101.0,96.0,203.0
6096,101.0,96.0,203.0
6097,100.0,97.0,203.0
6098,100.0,97.0,203.0
6099,100.0,97.0,203.0
6100,100.0,97.0,203.0
6101,100.0,97.0,203.0
6102,100.0,97.0,203.0
6103,101.0,96.0,203.0
6104,101.0,96.0,203.0
6105,101.0,96.0,203.0
6106,101.0,96.0,203.0
6107,101.0,96.0,203.0
6108,101.0,96.0,203.0
6109,101.0,96.0,203.0
6110,102.0,95.0,203.0
6111,103.0,94.0,203.0
6112,104.0,94.0,202.0
6113,105.0,93.0,202.0
6114,105.0,93.0,202.0
6115,106.0,92.0,202.0
6116,106.0,92.0,202.0
6117,106.0,92.0,202.0
6118,106.0,92.0,202.0
6119,106.0,92.0,202.0
6120,106.0,92.0,202.0
6121,106.0,92.0,202.0
6122,107.0,91.0,202.0
6123,107.0,91.0,202.0
6124,107.0,91.0,202.0
6125,107.0,91.0,202.0
6126,108.0,90.0,202.0
6127,109.0,90.0,201.0
6128,109.0,90.0,201.0
6129,109.0,90.0,201.0
6130,109.0,90.0,201.0
6131,110.0,89.0,201.0
6132,109.0,90.0,201.0
6133,109.0,90.0,201.0
6134,110.0,89.0,201.0
6135,110.0,89.0,201.0
6136,110.0,89.0,201.0
6137,111.0,88.0,201.0
6138,111.0,88.0,201.0
6139,111.0,88.0,201.0
6140,111.0,88.0,201.0
6141,112.0,87.0,201.0
6142,112.0,87.0,201.0
6143,112.0,87.0,201.0
6144,112.0,87.0,201.0
6145,111.0,88.0,201.0
6146,111.0,88.0,201.0
6147,112.0,87.0,201.0
6148,112.0,87.0,201.0
6149,112.0,87.0,201.0
6150,112.0,87.0,201.0
6151,112.0,87.0,201.0
6152,113.0,86.0,201.0
6153,112.0,87.0,201.0
6154,112.0,87.0,201.0
6155,112.0,87.0,201.0
6156,112.0,87.0,201.0
6157,113.0,86.0,201.0
6158,113.0,86.0,201.0
6159,114.0,85.0,201.0
6160,113.0,86.0,201.0
6161,113.0,86.0,201.0
6162,114.0,85.0,201.0
6163,115.0,84.0,201.0
6164,115.0,84.0,201.0
6165,115.0,84.0,201.0
6166,115.0,84.0,201.0
6167,115.0,84.0,201.0
6168,115.0,84.0,201.0
6169,115.0,84.0,201.0
6170,114.0,85.0,201.0
6171,113.0,86.0,201.0
6172,112.0,87.0,201.0
6173,111.0,88.0,201.0
6174,110.0,89.0,201.0
6175,109.0,90.0,201.0
6176,108.0,91.0,201.0
6177,108.0,91.0,201.0
6178,108.0,91.0,201.0
6179,107.0,92.0,201.0
6180,107.0,92.0,201.0
6181,107.0,92.0,201.0
6182,107.0,92.0,201.0
6183,107.0,92.0,201.0
6184,107.0,92.0,201.0
6185,106.0,93.0,201.0
6186,105.0,94.0,201.0
6187,105.0,94.0,201.0
6188,105.0,94.0,201.0
6189,105.0,94.0,201.0
6190,105.0,94.0,201.0
6191,104.0,95.0,201.0
6192,103.0,96.0,201.0
6193,103.0,96.0,201.0
6194,103.0,96.0,201.0
6195,102.0,97.0,201.0
6196,102.0,97.0,201.0
6197,102.0,97.0,201.0
6198,103.0,96.0,201.0
6199,102.0,97.0,201.0
6200,102.0,97.0,201.0
6201,101.0,98.0,201.0
6202,101.0,98.0,201.0
6203,101.0,98.0,201.0
6204,101.0,98.0,201.0
6205,101.0,98.0,201.0
6206,100.0,99.0,201.0
6207,99.0,100.0,201.0
6208,98.0,101.0,201.0
6209,98.0,101.0,201.0
6210,98.0,101.0,201.0
6211,97.0,102.0,201.0
6212,97.0,102.0,201.0
6213,98.0,101.0,201.0
6214,98.0,101.0,201.0
6215,98.0,101.0,201.0
6216,98.0,101.0,201.0
6217,98.0,101.0,201.0
6218,98.0,101.0,201.0
6219,98.0,101.0,201.0
6220,99.0,100.0,201.0
6221,99.0,100.0,201.0
6222,100.0,99.0,201.0
6223,100.0,99.0,201.0
6224,100.0,99.0,201.0
6225,101.0,98.0,201.0
6226,100.0,99.0,201.0
6227,100.0,99.0,201.0
6228,100.0,99.0,201.0
6229,100.0,99.0,201.0
6230,101.0,98.0,201.0
6231,101.0,98.0,201.0
6232,101.0,98.0,201.0
6233,101.0,98.0,201.0
6234,100.0,99.0,201.0
6235,100.0,99.0,201.0
6236,100.0,99.0,201.0
6237,100.0,99.0,201.0
6238,100.0,99.0,201.0
6239,100.0,99.0,201.0
6240,101.0,98.0,201.0
6241,102.0,97.0,201.0
6242,101.0,98.0,201.0
6243,102.0,97.0,201.0
6244,103.0,96.0,201.0
6245,103.0,96.0,201.0
6246,103.0,96.0,201.0
6247,103.0,96.0,201.0
6248,103.0,96.0,201.0
6249,103.0,96.0,201.0
6250,103.0,96.0,201.0
6251,103.0,96.0,201.0
6252,102.0,97.0,201.0
6253,102.0,97.0,201.0
6254,103.0,96.0,201.0
6255,104.0,95.0,201.0
6256,104.0,95.0,201.0
6257,103.0,96.0,201.0
6258,103.0,96.0,201.0
6259,104.0,95.0,201.0
6260,103.0,96.0,201.0
6261,104.0,95.0,201.0
6262,103.0,96.0,201.0
6263,103.0,96.0,201.0
6264,103.0,96.0,201.0
6265,103.0,96.0,201.0
6266,104.0,95.0,201.0
6267,104.0,95.0,201.0
6268,105.0,94.0,201.0
6269,105.0,94.0,201.0
6270,105.0,94.0,201.0
6271,105.0,94.0,201.0
6272,104.0,95.0,201.0
6273,104.0,95.0,201.0
6274,103.0,96.0,201.0
6275,104.0,95.0,201.0
6276,104.0,95.0,201.0
6277,104.0,95.0,201.0
6278,105.0,94.0,201.0
6279,105.0,94.0,201.0
6280,104.0,95.0,201.0
6281,104.0,95.0,201.0
6282,103.0,96.0,201.0
6283,103.0,96.0,201.0
6284,102.0,97.0,201.0
6285,101.0,98.0,201.0
6286,101.0,98.0,201.0
6287,100.0,99.0,201.0
6288,101.0,98.0,201.0
6289,101.0,98.0,201.0
6290,102.0,97.0,201.0
6291,103.0,96.0,201.0
